text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,frame (Abbie and Dee),frame(Mo and Sam),agreement_column
Sie sind InländerInnen und dürfen nicht länger als AusländerInnen behandelt werden,They are nationals and must no longer be treated as foreigners,705.0,,41113,1998,41113_1998_8496,705,cultural,cultural,1
Vielmehr werden die bestehenden Probleme durch die derzeitige Art und das Ausmaß der Zuwanderung verschärft.,"Rather, existing problems are exacerbated by the current nature and scale of immigration.",601.2,,41953,2017,41953_2017_45610,601.2,security ,security,1
Die Leistungen für Asylbewerber werden wir nach den Vorgaben des Bundesverfassungsgerichts reformieren,We will reform benefits for asylum seekers in line with the requirements of the Federal Constitutional Court,504.0,,41320,2013,41320_2013_29033,504,security ,security,1
"Die Polizei soll von der Verfolgung von Bagatelldelikten wie illegale Einreise, Schwarzfahren, Drogengenuss entlastet werden.","The police are to be relieved of prosecuting petty offenses such as illegal entry, fare evasion, and drug use.",605.2,,41223,2017,41223_2017_82521,605.2,security ,security,1
Wir werden verbindliche Zielvorgaben zur Erhöhung des Anteils von Menschen mit Migrationshintergrund auf allen Ebenen einführen.,We will introduce binding targets to increase the proportion of people with an immigrant background at all levels.,503,,41113,2021,41113_2021_93082,503,cultural ,cultural,1
Keinesfalls aber sollte die Erteilung eine Duldung einen dauerhaften Aufenthalt begründen.,"Under no circumstances, however, should the granting of a tolerated stay permit justify permanent residence.",601.2,,41953,2025,41953_2025_1272,601.2,security ,security,1
"Einwanderung in unser Land erleichtern wir mit der Einführung einer Talentkarte und einer schnelleren Anerkennung ausländischer Bildungs- und Berufsabschlüsse, auch wechselseitig in der EU.","We facilitate immigration to our country by introducing a talent card and faster recognition of foreign educational and professional qualifications, including reciprocal recognition within the EU.",602.2,,41113,2021,41113_2021_91360,602.2,economic ,economic,1
Wir brauchen daher eine grundlegende Reform des Asylverfahrensgesetzes,We therefore need a fundamental reform of the Asylum Procedure Act,303.0,,41113,1998,41113_1998_8450,303,humanitarian ,humanitarian,1
"In anderen Fällen sind es eine fehlende oder unzureichende Unterstützung aus dem Elternhaus oder eine Zuwanderungsgeschichte, die zu Schwierigkeiten führen.","In other cases, it is a lack of or insufficient support from the parental home or an immigrant background that leads to difficulties.",705.0,,41521,2013,41521_2013_75197,705,neutral ,neutral,1
"Daraus resultiert auch, dass jedem Menschen die Möglichkeit gegeben werden muss, in dem Land seiner Wahl Asyl zu beantragen.",It also follows that every person must be given the opportunity to apply for asylum in the country of his or her choice.,201.0,,41952,2013,41952_2013_88184,201,humanitarian ,humanitarian,1
Außerdem lehnen wir pauschale Kategorisierungen von Staaten als „sichere Herkunftsländer“ ab.,"We also reject blanket categorizations of countries as ""safe countries of origin.""",201.0,,41952,2013,41952_2013_88165,201,humanitarian ,humanitarian,1
Leistungskürzungen für Asylbewerber bei Ablehnung von Arbeitsgelegenheiten.,Reduction of benefits for asylum seekers in the event of rejection of work opportunities.,505,,41953,2025,41953_2025_1263,505,economic ,economic,1
"Für Menschen, die aus freien Stücken in Deutschland leben und arbeiten möchten, braucht es Regeln wie ein Einwanderungsgesetz (--> Kapitel: Wir gestalten unser Einwanderungsland, S. 111).","For people who want to live and work in Germany of their own free will, rules such as an immigration law are needed (--> Chapter: We are shaping our immigration country, p. 111).",602.2,,41113,2017,41113_2017_57775,602.2,neutral ,neutral,1
"Wir wollen, dass Menschen, die in den deutschen Arbeitsmarkt einwandern wollen, nur noch mit einer staatlichen Stelle zu tun haben.",We want people who want to immigrate to the German labor market to only have to deal with one government agency.,303,,41420,2025,41420_2025_42235,303,economic ,economic,1
"Hinzu kommt, dass dem Verzicht auf Binnengrenzkontrollen seinerzeit nur unter der Voraussetzung zugestimmt wurde, dass die Außengrenzsicherheit gewährleistet ist","In addition, the waiver of internal border controls was only agreed to at the time on the condition that external border security is guaranteed",605.1,,41953,2025,41953_2025_1213,605.1,security ,security,1
"Ebenso bleibt uns der Schutz von Künstlerinnen und Künstlern, die im Ausland verfolgt werden und in Deutschland Exil suchen, ein wichtiges Anliegen.","Likewise, the protection of artists who are persecuted abroad and seek exile in Germany remains an important concern for us.",201.2,,41521,2021,41521_2021_17194,201.2,humanitarian ,humanitarian,1
Sozialleistungen für Asylbewerber und Ausreise pflichtige sind ausnahmslos als Sachleistungen zu erbringen.,Social benefits for asylum seekers and those obliged to leave the country are to be provided as benefits in kind without exception.,601.2,,41953,2021,41953_2021_83886,601.2,humanitarian ,humanitarian,1
"Die Asylanerkennung führt zu einer sofortigen Gleichstellung in allen sozialen Sicherungssystemen, ohne jede vorangegangene Teilnahme am Solidarsystem.","The recognition of asylum leads to immediate equality in all social security systems, without any previous participation in the solidarity system.",503,,41953,2021,41953_2021_83882,503,cultural,cultural,1
2. das Bleiberecht von britischen Staatsbürgern mit Wohnsitz in EU-Mitgliedsstaaten sowie das Bleiberecht von Bürgern aus EU-Mitgliedsstaaten in Großbritannien gewahrt bleibt.,2. the right of British citizens residing in EU member states and the right of citizens of EU member states to stay in Britain is preserved.,201.2,,41223,2017,41223_2017_82179,201.2,cultural,cultural,1
Menschen sind schon immer gewandert.,People have always migrated.,602.2,,41113,2017,41113_2017_57773,602.2,neutral ,neutral,1
Perspektiven eines legalen Aufenthalts schaffen;,Create prospects for legal residence;,201.0,,41223,2009,41223_2009_74062,201,neutral ,neutral,1
"Nur wer einen sicheren Aufenthaltsstatus hat, findet die nötige Sicherheit, sich bei uns niederzulassen und sich ins politische und soziale Leben einzubringen.",Only those who have a secure residence status will find the necessary security to settle in our country and become involved in political and social life.,602.2,,41113,2017,41113_2017_57981,602.2,cultural,cultural,1
"Rückführungsmaßnahmen werden mit Hilfe alter und neuer Bleiberechtsregelungen unterlaufen, der illegale Aufenthalt wird somit also verstetigt.","Return measures are undermined with the help of old and new regulations on the right to stay, thus perpetuating illegal residence.",601.2,,41953,2025,41953_2025_1269,601.2,security ,security,1
Nur miteinander werden wir eine humanitäre und solidarische Flüchtlingspolitik gewährleisten.,Only together will we ensure a humanitarian and solidarity-based refugee policy.,602.2,,41320,2021,41320_2021_63055,602.2,humanitarian ,humanitarian,1
"Es muss wirksamen Schutz gegen Anfeindungen geben, wie sie mittlerweile auch Forscher*innen und ausländische Studierende häufig erleben.","There must be effective protection against hostility, as researchers and foreign students now also frequently experience.",503,,41113,2021,41113_2021_92927,503,cultural,cultural,1
Migrantinnen werden durch Rassismus doppelt diskriminiert und in der Folge besonders stigmatisiert und ausgebeutet.,"Migrant women are doubly discriminated against by racism and, as a result, are particularly stigmatized and exploited.",503,,41223,2017,41223_2017_81029,503,cultural,cultural,1
"Von insgesamt 7,3 Mio. Ausländern lebten mehr als die Hälfte bereits seit 10 Jahren und länger bei uns.","Of a total of 7.3 million foreigners, more than half had been living here for 10 years or longer.",705.0,,41320,2002,41320_2002_106397,705,neutral ,neutral,1
"Zugleich wissen wir um die Herausforderungen: Migration, Sicherheit und Armut.","At the same time, we are aware of the challenges: Migration, security and poverty.",107,,41521,2025,41521_2025_86332,107,neutral ,neutral,1
"Wem das gelingt, der untersteht dem diskriminierenden Asylbewerberleistungsgesetz (Wohnheimunterbringung, Sachleistungen), darf nicht selbst durch Erwerbsarbeit für seinen Lebensunterhalt aufkommen (Arbeitsverbot) und sich nicht außerhalb des zugewiesenen Wohnortes bewegen (Residenzpflicht).","Those who succeed in doing so are subject to the discriminatory Asylum Seekers' Benefits Act (residential accommodation, benefits in kind), are not allowed to support themselves through gainful employment (work ban), and are not allowed to move outside the assigned place of residence (residence obligation).",705.0,,41223,2009,41223_2009_74044,705,humanitarian ,humanitarian,1
Und wir wollen mehr Studierende mit familiären Einwanderungsgeschichten an Universitäten und Fachhochschulen.,And we want more students with family immigration histories at universities and colleges.,607.2,,41320,2017,41320_2017_11106,607.2,cultural,cultural,1
Die Qualifizierung einheimischer Arbeitskräfte hat Vorrang vor Zuwanderung.,The qualification of domestic workers has priority over immigration.,601.0,,41521,2002,41521_2002_53602,601,economic ,economic,1
Die fast 600 000 Migrantenunternehmerinnen und -unternehmer leisten heute einen großen Beitrag für die deutsche Volkswirtschaft.,"Today, the nearly 600,000 immigrant entrepreneurs make a major contribution to the German economy.",401.0,,41521,2009,41521_2009_102873,401,economic ,economic,1
"Wir setzen auf die Vielfalt des Engagements in Vereinen, Wohlfahrtsverbänden, Umweltorganisationen, Kirchen, Religions- und Weltanschauungsgemeinschaften, Selbsthilfegruppen, Migrantenorganisationen, Stiftungen, Freiwilligendiensten, Netzwerken und anderen Organisationen mit Ehrenämtern.","We rely on the diversity of involvement in associations, charities, environmental organizations, churches, religious and ideological communities, self-help groups, migrant organizations, foundations, voluntary services, networks and other organizations with honorary posts.",606.0,,41320,2013,41320_2013_29987,606,cultural,cultural,1
Sie kann nur mit der nötigen Anpassungsbereitschaft der Zuwanderer und der Aufnahmebereitschaft der Einheimischen gelingen;,It can only succeed with the necessary willingness to adapt on the part of the immigrants and the willingness to accept on the part of the natives;,607.0,,41521,2009,41521_2009_102810,607,cultural,cultural,1
"Hierfür ist klar zwischen Menschen in Not und denen zu unterscheiden, die unser Land wieder verlassen müssen, weil sie nicht schutzbedürftig sind.","For this purpose, a clear distinction must be made between people in need and those who have to leave our country again because they are not in need of protection.",201.2,,41521,2021,41521_2021_14711,201.2,humanitarian ,humanitarian,1
Wir werden den Erwerb der Staatsbürgerschaft durch Geburt stärken:,We will strengthen the acquisition of citizenship by birth:,607.0,,41113,2013,41113_2013_34572,607,cultural,cultural,1
Sie hängen nicht zuletzt mit der diskriminierenden Ausländerpolitik der Bundesregierung zusammen,They are linked not least to the German government's discriminatory policy towards foreigners,606.0,,41221,1998,41221_1998_104308,606,security ,security,1
5.4 Keine weitere Einwanderung in die Sozialsysteme,5.4 No further immigration into the social systems,H,,41953,2017,41953_2017_45628,H,cultural,cultural,1
